ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
HUNGARIAN-15_knee-1,,HUNGARIAN,15_knee,térd,térd,,,Tjuka2019,,,,
JAPANESE-15_knee-1,,JAPANESE,15_knee,膝,膝,,,Tjuka2019,,,,
HEBREW-15_knee-1,,HEBREW,15_knee,ברך,ברך,,,Tjuka2019,,,,
TURKISH-15_knee-1,,TURKISH,15_knee,diz,diz,,,Tjuka2019,,,,
MALAY-15_knee-1,,MALAY,15_knee,lutut,lutut,,,Tjuka2019,,,,
GERMAN-16_leg-1,,GERMAN,16_leg,Bein,Bein,,,Tjuka2019,,,,
ENGLISH-16_leg-1,,ENGLISH,16_leg,leg,leg,,,Tjuka2019,,,,
WOLOF-16_leg-1,,WOLOF,16_leg,tank,tank,,,Tjuka2019,,,,
CZECH-16_leg-1,,CZECH,16_leg,noha,noha,,,Tjuka2019,,,,
MARATHI-16_leg-1,,MARATHI,16_leg,कंबर,कंबर,,,Tjuka2019,,,,
VIETNAMESE-16_leg-1,,VIETNAMESE,16_leg,chân,chân,,,Tjuka2019,,,,
GREEK-16_leg-1,,GREEK,16_leg,πόδι,πόδι,,,Tjuka2019,,,,
PERSIAN-16_leg-1,,PERSIAN,16_leg,پا,پا,,,Tjuka2019,,,,
CHINESE-16_leg-1,,CHINESE,16_leg,腿,腿,,,Tjuka2019,,,,
KHOEKHOE-16_leg-1,,KHOEKHOE,16_leg,ǀ​nūb/ǀ​nugu,ǀ​nūb,,,Tjuka2019,,,,
KHOEKHOE-16_leg-2,,KHOEKHOE,16_leg,ǀ​nūb/ǀ​nugu,ǀ​nugu,,,Tjuka2019,,,,
HUNGARIAN-16_leg-1,,HUNGARIAN,16_leg,láb,láb,,,Tjuka2019,,,,
JAPANESE-16_leg-1,,JAPANESE,16_leg,脚,脚,,,Tjuka2019,,,,
HEBREW-16_leg-1,,HEBREW,16_leg,רגל,רגל,,,Tjuka2019,,,,
TURKISH-16_leg-1,,TURKISH,16_leg,bacak,bacak,,,Tjuka2019,,,,
MALAY-16_leg-1,,MALAY,16_leg,kaki,kaki,,,Tjuka2019,,,,
GERMAN-17_mouth-1,,GERMAN,17_mouth,Mund,Mund,,,Tjuka2019,,,,
ENGLISH-17_mouth-1,,ENGLISH,17_mouth,mouth,mouth,,,Tjuka2019,,,,
WOLOF-17_mouth-1,,WOLOF,17_mouth,gémmiñ,gémmiñ,,,Tjuka2019,,,,
CZECH-17_mouth-1,,CZECH,17_mouth,pusa/ústa,pusa,,,Tjuka2019,,,,
CZECH-17_mouth-2,,CZECH,17_mouth,pusa/ústa,ústa,,,Tjuka2019,,,,
MARATHI-17_mouth-1,,MARATHI,17_mouth,तोंड,तोंड,,,Tjuka2019,,,,
VIETNAMESE-17_mouth-1,,VIETNAMESE,17_mouth,miệng/mồm,miệng,,,Tjuka2019,,,,
VIETNAMESE-17_mouth-2,,VIETNAMESE,17_mouth,miệng/mồm,mồm,,,Tjuka2019,,,,
GREEK-17_mouth-1,,GREEK,17_mouth,στόμα,στόμα,,,Tjuka2019,,,,
PERSIAN-17_mouth-1,,PERSIAN,17_mouth,دهان,دهان,,,Tjuka2019,,,,
CHINESE-17_mouth-1,,CHINESE,17_mouth,嘴/口,嘴,,,Tjuka2019,,,,
CHINESE-17_mouth-2,,CHINESE,17_mouth,嘴/口,口,,,Tjuka2019,,,,
KHOEKHOE-17_mouth-1,,KHOEKHOE,17_mouth,am!nâs/ams,am!nâs,,,Tjuka2019,,,,
KHOEKHOE-17_mouth-2,,KHOEKHOE,17_mouth,am!nâs/ams,ams,,,Tjuka2019,,,,
HUNGARIAN-17_mouth-1,,HUNGARIAN,17_mouth,száj,száj,,,Tjuka2019,,,,
JAPANESE-17_mouth-1,,JAPANESE,17_mouth,口,口,,,Tjuka2019,,,,
HEBREW-17_mouth-1,,HEBREW,17_mouth,פה,פה,,,Tjuka2019,,,,
TURKISH-17_mouth-1,,TURKISH,17_mouth,ağız,ağız,,,Tjuka2019,,,,
MALAY-17_mouth-1,,MALAY,17_mouth,mulut,mulut,,,Tjuka2019,,,,
GERMAN-18_neck-1,,GERMAN,18_neck,Hals,Hals,,,Tjuka2019,,,,
ENGLISH-18_neck-1,,ENGLISH,18_neck,neck,neck,,,Tjuka2019,,,,
WOLOF-18_neck-1,,WOLOF,18_neck,baat,baat,,,Tjuka2019,,,,
CZECH-18_neck-1,,CZECH,18_neck,krk,krk,,,Tjuka2019,,,,
MARATHI-18_neck-1,,MARATHI,18_neck,मान,मान,,,Tjuka2019,,,,
VIETNAMESE-18_neck-1,,VIETNAMESE,18_neck,cổ,cổ,,,Tjuka2019,,,,
GREEK-18_neck-1,,GREEK,18_neck,λαιμός,λαιμός,,,Tjuka2019,,,,
PERSIAN-18_neck-1,,PERSIAN,18_neck,گردن,گردن,,,Tjuka2019,,,,
CHINESE-18_neck-1,,CHINESE,18_neck,脖子/颈,脖子,,,Tjuka2019,,,,
CHINESE-18_neck-2,,CHINESE,18_neck,脖子/颈,颈,,,Tjuka2019,,,,
KHOEKHOE-18_neck-1,,KHOEKHOE,18_neck,!aob,!aob,,,Tjuka2019,,,,
HUNGARIAN-18_neck-1,,HUNGARIAN,18_neck,nyak,nyak,,,Tjuka2019,,,,
JAPANESE-18_neck-1,,JAPANESE,18_neck,首,首,,,Tjuka2019,,,,
HEBREW-18_neck-1,,HEBREW,18_neck,צוואר,צוואר,,,Tjuka2019,,,,
TURKISH-18_neck-1,,TURKISH,18_neck,boyun,boyun,,,Tjuka2019,,,,
MALAY-18_neck-1,,MALAY,18_neck,leher,leher,,,Tjuka2019,,,,
GERMAN-19_nose-1,,GERMAN,19_nose,Nase,Nase,,,Tjuka2019,,,,
ENGLISH-19_nose-1,,ENGLISH,19_nose,nose,nose,,,Tjuka2019,,,,
WOLOF-19_nose-1,,WOLOF,19_nose,bàkkan,bàkkan,,,Tjuka2019,,,,
CZECH-19_nose-1,,CZECH,19_nose,nos,nos,,,Tjuka2019,,,,
MARATHI-19_nose-1,,MARATHI,19_nose,नाक,नाक,,,Tjuka2019,,,,
VIETNAMESE-19_nose-1,,VIETNAMESE,19_nose,mũi,mũi,,,Tjuka2019,,,,
GREEK-19_nose-1,,GREEK,19_nose,μύτη,μύτη,,,Tjuka2019,,,,
PERSIAN-19_nose-1,,PERSIAN,19_nose,بینی,بینی,,,Tjuka2019,,,,
CHINESE-19_nose-1,,CHINESE,19_nose,鼻子,鼻子,,,Tjuka2019,,,,
KHOEKHOE-19_nose-1,,KHOEKHOE,19_nose,ǂ​guis,ǂ​guis,,,Tjuka2019,,,,
HUNGARIAN-19_nose-1,,HUNGARIAN,19_nose,orr,orr,,,Tjuka2019,,,,
JAPANESE-19_nose-1,,JAPANESE,19_nose,鼻,鼻,,,Tjuka2019,,,,
HEBREW-19_nose-1,,HEBREW,19_nose,אף,אף,,,Tjuka2019,,,,
TURKISH-19_nose-1,,TURKISH,19_nose,burun,burun,,,Tjuka2019,,,,
MALAY-19_nose-1,,MALAY,19_nose,hidung,hidung,,,Tjuka2019,,,,
GERMAN-20_rib-1,,GERMAN,20_rib,Rippe,Rippe,,,Tjuka2019,,,,
ENGLISH-20_rib-1,,ENGLISH,20_rib,rib,rib,,,Tjuka2019,,,,
WOLOF-20_rib-1,,WOLOF,20_rib,faar,faar,,,Tjuka2019,,,,
CZECH-20_rib-1,,CZECH,20_rib,žebro,žebro,,,Tjuka2019,,,,
MARATHI-20_rib-1,,MARATHI,20_rib,बरगड्या,बरगड्या,,,Tjuka2019,,,,
VIETNAMESE-20_rib-1,,VIETNAMESE,20_rib,sườn,sườn,,,Tjuka2019,,,,
GREEK-20_rib-1,,GREEK,20_rib,πλευρό,πλευρό,,,Tjuka2019,,,,
PERSIAN-20_rib-1,,PERSIAN,20_rib,دنده,دنده,,,Tjuka2019,,,,
CHINESE-20_rib-1,,CHINESE,20_rib,肋骨,肋骨,,,Tjuka2019,,,,
KHOEKHOE-20_rib-1,,KHOEKHOE,20_rib,ǀ​arab,ǀ​arab,,,Tjuka2019,,,,
HUNGARIAN-20_rib-1,,HUNGARIAN,20_rib,borda,borda,,,Tjuka2019,,,,
JAPANESE-20_rib-1,,JAPANESE,20_rib,肋骨,肋骨,,,Tjuka2019,,,,
HEBREW-20_rib-1,,HEBREW,20_rib,צלע,צלע,,,Tjuka2019,,,,
TURKISH-20_rib-1,,TURKISH,20_rib,kaburga,kaburga,,,Tjuka2019,,,,
MALAY-20_rib-1,,MALAY,20_rib,tulang rusuk,tulang rusuk,,,Tjuka2019,,,,
GERMAN-21_shoulder-1,,GERMAN,21_shoulder,Schulter,Schulter,,,Tjuka2019,,,,
ENGLISH-21_shoulder-1,,ENGLISH,21_shoulder,shoulder,shoulder,,,Tjuka2019,,,,
WOLOF-21_shoulder-1,,WOLOF,21_shoulder,mbagg,mbagg,,,Tjuka2019,,,,
CZECH-21_shoulder-1,,CZECH,21_shoulder,rameno,rameno,,,Tjuka2019,,,,
MARATHI-21_shoulder-1,,MARATHI,21_shoulder,खांदा,खांदा,,,Tjuka2019,,,,
VIETNAMESE-21_shoulder-1,,VIETNAMESE,21_shoulder,vai,vai,,,Tjuka2019,,,,
GREEK-21_shoulder-1,,GREEK,21_shoulder,ώμος,ώμος,,,Tjuka2019,,,,
PERSIAN-21_shoulder-1,,PERSIAN,21_shoulder,شانه,شانه,,,Tjuka2019,,,,
CHINESE-21_shoulder-1,,CHINESE,21_shoulder,肩膀,肩膀,,,Tjuka2019,,,,
KHOEKHOE-21_shoulder-1,,KHOEKHOE,21_shoulder,!hōs,!hōs,,,Tjuka2019,,,,
HUNGARIAN-21_shoulder-1,,HUNGARIAN,21_shoulder,váll,váll,,,Tjuka2019,,,,
JAPANESE-21_shoulder-1,,JAPANESE,21_shoulder,肩,肩,,,Tjuka2019,,,,
HEBREW-21_shoulder-1,,HEBREW,21_shoulder,כתף,כתף,,,Tjuka2019,,,,
TURKISH-21_shoulder-1,,TURKISH,21_shoulder,omuz,omuz,,,Tjuka2019,,,,
MALAY-21_shoulder-1,,MALAY,21_shoulder,bahu,bahu,,,Tjuka2019,,,,
GERMAN-22_skin-1,,GERMAN,22_skin,Haut,Haut,,,Tjuka2019,,,,
ENGLISH-22_skin-1,,ENGLISH,22_skin,skin,skin,,,Tjuka2019,,,,
WOLOF-22_skin-1,,WOLOF,22_skin,der,der,,,Tjuka2019,,,,
CZECH-22_skin-1,,CZECH,22_skin,kůže,kůže,,,Tjuka2019,,,,
MARATHI-22_skin-1,,MARATHI,22_skin,त्वचा/साल,त्वचा,,,Tjuka2019,,,,
MARATHI-22_skin-2,,MARATHI,22_skin,त्वचा/साल,साल,,,Tjuka2019,,,,
VIETNAMESE-22_skin-1,,VIETNAMESE,22_skin,da,da,,,Tjuka2019,,,,
GREEK-22_skin-1,,GREEK,22_skin,δέρμα,δέρμα,,,Tjuka2019,,,,
PERSIAN-22_skin-1,,PERSIAN,22_skin,پوست,پوست,,,Tjuka2019,,,,
CHINESE-22_skin-1,,CHINESE,22_skin,皮肤,皮肤,,,Tjuka2019,,,,
KHOEKHOE-22_skin-1,,KHOEKHOE,22_skin,khōb,khōb,,,Tjuka2019,,,,
HUNGARIAN-22_skin-1,,HUNGARIAN,22_skin,bőr,bőr,,,Tjuka2019,,,,
JAPANESE-22_skin-1,,JAPANESE,22_skin,肌/皮/皮膚,肌,,,Tjuka2019,,,,
JAPANESE-22_skin-2,,JAPANESE,22_skin,肌/皮/皮膚,皮,,,Tjuka2019,,,,
JAPANESE-22_skin-3,,JAPANESE,22_skin,肌/皮/皮膚,皮膚,,,Tjuka2019,,,,
HEBREW-22_skin-1,,HEBREW,22_skin,עור,עור,,,Tjuka2019,,,,
TURKISH-22_skin-1,,TURKISH,22_skin,cilt,cilt,,,Tjuka2019,,,,
MALAY-22_skin-1,,MALAY,22_skin,kulit,kulit,,,Tjuka2019,,,,
GERMAN-23_sole-1,,GERMAN,23_sole,Fußsohle,Fußsohle,,,Tjuka2019,,,,
ENGLISH-23_sole-1,,ENGLISH,23_sole,sole,sole,,,Tjuka2019,,,,
WOLOF-23_sole-1,,WOLOF,23_sole,biir tank,biir tank,,,Tjuka2019,,,,
CZECH-23_sole-1,,CZECH,23_sole,chodidlo,chodidlo,,,Tjuka2019,,,,
MARATHI-23_sole-1,,MARATHI,23_sole,पाउल,पाउल,,,Tjuka2019,,,,
VIETNAMESE-23_sole-1,,VIETNAMESE,23_sole,đáy bàn chân/mặt bàn chân,đáy bàn chân,,,Tjuka2019,,,,
VIETNAMESE-23_sole-2,,VIETNAMESE,23_sole,đáy bàn chân/mặt bàn chân,mặt bàn chân,,,Tjuka2019,,,,
GREEK-23_sole-1,,GREEK,23_sole,πατούσα,πατούσα,,,Tjuka2019,,,,
PERSIAN-23_sole-1,,PERSIAN,23_sole,پای پا,پای پا,,,Tjuka2019,,,,
CHINESE-23_sole-1,,CHINESE,23_sole,脚掌,脚掌,,,Tjuka2019,,,,
KHOEKHOE-23_sole-1,,KHOEKHOE,23_sole,ǂ​ai!nāb,ǂ​ai!nāb,,,Tjuka2019,,,,
HUNGARIAN-23_sole-1,,HUNGARIAN,23_sole,talp,talp,,,Tjuka2019,,,,
JAPANESE-23_sole-1,,JAPANESE,23_sole,足の裏,足の裏,,,Tjuka2019,,,,
HEBREW-23_sole-1,,HEBREW,23_sole,סוליה של כף הרגל,סוליה של כף הרגל,,,Tjuka2019,,,,
TURKISH-23_sole-1,,TURKISH,23_sole,ayak tabanı,ayak tabanı,,,Tjuka2019,,,,
MALAY-23_sole-1,,MALAY,23_sole,alas kaki,alas kaki,,,Tjuka2019,,,,
GERMAN-24_throat-1,,GERMAN,24_throat,Kehle,Kehle,,,Tjuka2019,,,,
ENGLISH-24_throat-1,,ENGLISH,24_throat,throat,throat,,,Tjuka2019,,,,
WOLOF-24_throat-1,,WOLOF,24_throat,put,put,,,Tjuka2019,,,,
CZECH-24_throat-1,,CZECH,24_throat,hrdlo,hrdlo,,,Tjuka2019,,,,
MARATHI-24_throat-1,,MARATHI,24_throat,घसा,घसा,,,Tjuka2019,,,,
VIETNAMESE-24_throat-1,,VIETNAMESE,24_throat,họng,họng,,,Tjuka2019,,,,
GREEK-24_throat-1,,GREEK,24_throat,λαιμός,λαιμός,,,Tjuka2019,,,,
PERSIAN-24_throat-1,,PERSIAN,24_throat,گلو,گلو,,,Tjuka2019,,,,
CHINESE-24_throat-1,,CHINESE,24_throat,喉咙,喉咙,,,Tjuka2019,,,,
KHOEKHOE-24_throat-1,,KHOEKHOE,24_throat,dommi,dommi,,,Tjuka2019,,,,
HUNGARIAN-24_throat-1,,HUNGARIAN,24_throat,torok,torok,,,Tjuka2019,,,,
JAPANESE-24_throat-1,,JAPANESE,24_throat,のど,のど,,,Tjuka2019,,,,
HEBREW-24_throat-1,,HEBREW,24_throat,גרון,גרון,,,Tjuka2019,,,,
TURKISH-24_throat-1,,TURKISH,24_throat,boğaz,boğaz,,,Tjuka2019,,,,
MALAY-24_throat-1,,MALAY,24_throat,tenggorokan,tenggorokan,,,Tjuka2019,,,,
GERMAN-25_toe-1,,GERMAN,25_toe,Zeh,Zeh,,,Tjuka2019,,,,
ENGLISH-25_toe-1,,ENGLISH,25_toe,toe,toe,,,Tjuka2019,,,,
WOLOF-25_toe-1,,WOLOF,25_toe,baaraam tank,baaraam tank,,,Tjuka2019,,,,
CZECH-25_toe-1,,CZECH,25_toe,prst na noze,prst na noze,,,Tjuka2019,,,,
MARATHI-25_toe-1,,MARATHI,25_toe,चवडा,चवडा,,,Tjuka2019,,,,
VIETNAMESE-25_toe-1,,VIETNAMESE,25_toe,ngón chân,ngón chân,,,Tjuka2019,,,,
GREEK-25_toe-1,,GREEK,25_toe,δάχτυλα των ποδιών,δάχτυλα των ποδιών,,,Tjuka2019,,,,
PERSIAN-25_toe-1,,PERSIAN,25_toe,انگشتان پا,انگشتان پا,,,Tjuka2019,,,,
CHINESE-25_toe-1,,CHINESE,25_toe,脚趾,脚趾,,,Tjuka2019,,,,
KHOEKHOE-25_toe-1,,KHOEKHOE,25_toe,ǂaiǀkhunus,ǂaiǀkhunus,,,Tjuka2019,,,,
HUNGARIAN-25_toe-1,,HUNGARIAN,25_toe,lábujjak,lábujjak,,,Tjuka2019,,,,
JAPANESE-25_toe-1,,JAPANESE,25_toe,つま先,つま先,,,Tjuka2019,,,,
HEBREW-25_toe-1,,HEBREW,25_toe,ציפורן,ציפורן,,,Tjuka2019,,,,
TURKISH-25_toe-1,,TURKISH,25_toe,ayak parmağı,ayak parmağı,,,Tjuka2019,,,,
MALAY-25_toe-1,,MALAY,25_toe,kaki,kaki,,,Tjuka2019,,,,
GERMAN-26_tongue-1,,GERMAN,26_tongue,Zunge,Zunge,,,Tjuka2019,,,,
ENGLISH-26_tongue-1,,ENGLISH,26_tongue,tongue,tongue,,,Tjuka2019,,,,
WOLOF-26_tongue-1,,WOLOF,26_tongue,làmmiñ,làmmiñ,,,Tjuka2019,,,,
CZECH-26_tongue-1,,CZECH,26_tongue,jazyk,jazyk,,,Tjuka2019,,,,
MARATHI-26_tongue-1,,MARATHI,26_tongue,जीभ,जीभ,,,Tjuka2019,,,,
VIETNAMESE-26_tongue-1,,VIETNAMESE,26_tongue,lưỡi,lưỡi,,,Tjuka2019,,,,
GREEK-26_tongue-1,,GREEK,26_tongue,γλώσσα,γλώσσα,,,Tjuka2019,,,,
PERSIAN-26_tongue-1,,PERSIAN,26_tongue,زبان,زبان,,,Tjuka2019,,,,
CHINESE-26_tongue-1,,CHINESE,26_tongue,舌头,舌头,,,Tjuka2019,,,,
KHOEKHOE-26_tongue-1,,KHOEKHOE,26_tongue,nammi,nammi,,,Tjuka2019,,,,
HUNGARIAN-26_tongue-1,,HUNGARIAN,26_tongue,nyelv,nyelv,,,Tjuka2019,,,,
JAPANESE-26_tongue-1,,JAPANESE,26_tongue,舌/べろ,舌,,,Tjuka2019,,,,
JAPANESE-26_tongue-2,,JAPANESE,26_tongue,舌/べろ,べろ,,,Tjuka2019,,,,
HEBREW-26_tongue-1,,HEBREW,26_tongue,לשון,לשון,,,Tjuka2019,,,,
TURKISH-26_tongue-1,,TURKISH,26_tongue,dil,dil,,,Tjuka2019,,,,
MALAY-26_tongue-1,,MALAY,26_tongue,lidah,lidah,,,Tjuka2019,,,,
GERMAN-27_tooth-1,,GERMAN,27_tooth,Zahn,Zahn,,,Tjuka2019,,,,
ENGLISH-27_tooth-1,,ENGLISH,27_tooth,tooth,tooth,,,Tjuka2019,,,,
WOLOF-27_tooth-1,,WOLOF,27_tooth,bëñ,bëñ,,,Tjuka2019,,,,
CZECH-27_tooth-1,,CZECH,27_tooth,zub,zub,,,Tjuka2019,,,,
MARATHI-27_tooth-1,,MARATHI,27_tooth,दात,दात,,,Tjuka2019,,,,
VIETNAMESE-27_tooth-1,,VIETNAMESE,27_tooth,răng,răng,,,Tjuka2019,,,,
GREEK-27_tooth-1,,GREEK,27_tooth,δόντι,δόντι,,,Tjuka2019,,,,
PERSIAN-27_tooth-1,,PERSIAN,27_tooth,دندان,دندان,,,Tjuka2019,,,,
CHINESE-27_tooth-1,,CHINESE,27_tooth,齿,齿,,,Tjuka2019,,,,
KHOEKHOE-27_tooth-1,,KHOEKHOE,27_tooth,ǁ​gûb,ǁ​gûb,,,Tjuka2019,,,,
HUNGARIAN-27_tooth-1,,HUNGARIAN,27_tooth,fog,fog,,,Tjuka2019,,,,
JAPANESE-27_tooth-1,,JAPANESE,27_tooth,歯,歯,,,Tjuka2019,,,,
HEBREW-27_tooth-1,,HEBREW,27_tooth,שן,שן,,,Tjuka2019,,,,
TURKISH-27_tooth-1,,TURKISH,27_tooth,diş,diş,,,Tjuka2019,,,,
MALAY-27_tooth-1,,MALAY,27_tooth,gigi,gigi,,,Tjuka2019,,,,
GERMAN-28_vein-1,,GERMAN,28_vein,Vene,Vene,,,Tjuka2019,,,,
ENGLISH-28_vein-1,,ENGLISH,28_vein,vein,vein,,,Tjuka2019,,,,
WOLOF-28_vein-1,,WOLOF,28_vein,sidiit,sidiit,,,Tjuka2019,,,,
CZECH-28_vein-1,,CZECH,28_vein,žíla/tepna,žíla,,,Tjuka2019,,,,
CZECH-28_vein-2,,CZECH,28_vein,žíla/tepna,tepna,,,Tjuka2019,,,,
MARATHI-28_vein-1,,MARATHI,28_vein,शीरा,शीरा,,,Tjuka2019,,,,
VIETNAMESE-28_vein-1,,VIETNAMESE,28_vein,ven,ven,,,Tjuka2019,,,,
GREEK-28_vein-1,,GREEK,28_vein,φλέβα,φλέβα,,,Tjuka2019,,,,
PERSIAN-28_vein-1,,PERSIAN,28_vein,رگ,رگ,,,Tjuka2019,,,,
CHINESE-28_vein-1,,CHINESE,28_vein,血管,血管,,,Tjuka2019,,,,
KHOEKHOE-28_vein-1,,KHOEKHOE,28_vein,ǂkhurub,ǂkhurub,,,Tjuka2019,,,,
HUNGARIAN-28_vein-1,,HUNGARIAN,28_vein,ér,ér,,,Tjuka2019,,,,
JAPANESE-28_vein-1,,JAPANESE,28_vein,血管,血管,,,Tjuka2019,,,,
HEBREW-28_vein-1,,HEBREW,28_vein,וריד,וריד,,,Tjuka2019,,,,
TURKISH-28_vein-1,,TURKISH,28_vein,damar,damar,,,Tjuka2019,,,,
MALAY-28_vein-1,,MALAY,28_vein,urat,urat,,,Tjuka2019,,,,
